image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,policy_a_action,policy_b_action,policy_a_prediction,policy_b_prediction,prediction_agreement_change,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000396_general_013409.jpg,29C03587,baseline,baseline,29C73587,False,1,False,False,False,baseline,baseline,29C73587,29C73587,False,archive_plate_crops_from_coords,existing_plate_crop,204,54,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000397_general_012113.jpg,51H17504,baseline,baseline,QR17504,False,3,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,baseline,51F17504,QR17504,False,archive_plate_crops_from_coords,existing_plate_crop,33,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000398_general_006666.jpg,52S20429,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,30G43755,False,8,False,False,False,full_z1.15_up2_train_baseline,full_z1.15_up3_train_baseline,30G43755,30G43755,True,archive_plate_crops_from_coords,existing_plate_crop,258,238,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000399_general_010181.jpg,40L112919,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,56H1128449,False,6,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,56H1128449,56H1128449,True,archive_plate_crops_from_coords,existing_plate_crop,30,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000400_general_004361.jpg,95M23838,baseline,baseline,95M23838,True,0,True,False,False,baseline,baseline,95M23838,95M23838,False,yolo_plate_dataset,crop_source_bounding_box,126,88,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000401_general_011271.jpg,65E107949,baseline,baseline,65E107949,True,0,True,False,False,baseline,baseline,65E107949,65E107949,False,yolo_plate_dataset,crop_source_bounding_box,174,136,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000402_general_016868.jpg,51F3513,baseline,baseline,61F35613,False,2,False,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,51F35513,51F35613,False,yolo_plate_dataset,crop_source_bounding_box,55,18,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000403_general_014233.jpg,60F135719,baseline,baseline,60F135716,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,60F135716,60F135716,False,archive_plate_crops_from_coords,existing_plate_crop,55,36,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000404_general_008688.jpg,95T15167,baseline,baseline,95T15167,True,0,True,False,False,baseline,baseline,95T15167,95T15167,False,yolo_plate_dataset,crop_source_bounding_box,186,128,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000405_general_001796.jpg,62G000270,baseline,baseline,62AP00270,False,2,False,False,False,baseline,baseline,62AP00270,62AP00270,False,archive_plate_crops_from_coords,existing_plate_crop,86,74,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000406_general_006704.jpg,59K201224,baseline,baseline,50K201224,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,50K201224,50K201224,False,archive_plate_crops_from_coords,existing_plate_crop,91,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000407_general_003493.jpg,51F1555,baseline,baseline,51F15586,False,2,False,False,False,baseline,baseline,51F15586,51F15586,False,yolo_plate_dataset,crop_source_bounding_box,51,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000408_general_008067.jpg,60A34570,baseline,baseline,60A34570,True,0,True,False,False,baseline,baseline,60A34570,60A34570,False,cropped,existing_plate_crop,77,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000409_general_007065.jpg,59N175012,baseline,baseline,59M175012,False,1,False,False,False,baseline,baseline,59M175012,59M175012,False,archive_plate_crops_from_coords,existing_plate_crop,75,60,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000410_general_009873.jpg,79H14043,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,BDG036831,False,8,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,BDG036831,BDG036831,True,archive_plate_crops_from_coords,existing_plate_crop,69,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000411_general_012676.jpg,60F00946,baseline,baseline,60F00946,True,0,True,False,False,baseline,baseline,60F00946,60F00946,False,cropped,existing_plate_crop,64,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000412_general_002116.jpg,51472B1,baseline,baseline,51G47281,False,2,False,False,False,baseline,baseline,51G47281,51G47281,False,yolo_plate_dataset,crop_source_bounding_box,61,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000413_general_003233.jpg,50L13092,baseline,baseline,50LD192,False,3,False,False,False,full_z1.15_up3_train_baseline,baseline,50LD13192,50LD192,False,archive_plate_crops_from_coords,existing_plate_crop,42,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000414_general_003883.jpg,63V50914,baseline,baseline,63V50914,True,0,True,False,False,baseline,baseline,63V50914,63V50914,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000415_general_008866.jpg,68A108117,baseline,baseline,68N108117,False,1,False,False,False,baseline,baseline,68N108117,68N108117,False,archive_plate_crops_from_coords,existing_plate_crop,91,84,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000416_general_003013.jpg,62K85607,baseline,baseline,62K85607,True,0,True,False,False,baseline,baseline,62K85607,62K85607,False,yolo_plate_dataset,crop_source_bounding_box,95,78,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000417_general_005197.jpg,93P1506312,baseline,baseline,93P106312,False,1,False,False,False,baseline,baseline,93P106312,93P106312,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000418_general_005829.jpg,72T22206,baseline,baseline,72T22106,False,1,False,False,False,baseline,baseline,72T22106,72T22106,False,archive_plate_crops_from_coords,existing_plate_crop,48,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000419_general_001230.jpg,71H80820,baseline,baseline,71H80820,True,0,True,False,False,baseline,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,71H80820,71H80820,False,yolo_plate_dataset,crop_source_bounding_box,195,150,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000420_general_004983.jpg,54F30667,baseline,baseline,54F30667,True,0,True,False,False,baseline,baseline,54F30667,54F30667,False,archive_plate_crops_from_coords,existing_plate_crop,93,81,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000421_general_016892.jpg,30Y43691,baseline,baseline,3Q4651,False,4,False,False,False,full_z0.93_up3_clahe_clip1_tile4,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,80Y41651,80741651,False,archive_plate_crops_from_coords,existing_plate_crop,40,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000422_general_011294.jpg,30F93690,baseline,baseline,30F93690,True,0,True,False,False,baseline,baseline,30F93690,30F93690,False,cropped,existing_plate_crop,48,18,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000423_general_017365.jpg,59Y210464,baseline,baseline,59X410464,False,2,False,False,False,baseline,baseline,59X410464,59X410464,False,archive_plate_crops_from_coords,existing_plate_crop,106,67,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000424_general_011301.jpg,52P395209,baseline,baseline,52P39520,False,1,False,False,False,baseline,baseline,52P39520,52P39520,False,archive_plate_crops_from_coords,existing_plate_crop,100,85,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000425_general_016436.jpg,50D03878,baseline,baseline,50DC3878,False,1,False,False,False,baseline,baseline,50DC3878,50DC3878,False,archive_plate_crops_from_coords,existing_plate_crop,87,73,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000426_general_011563.jpg,54Z13725,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,54Z13155,False,2,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,54Z13155,54Z13155,True,archive_plate_crops_from_coords,existing_plate_crop,164,124,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000427_general_013872.jpg,30F99854,baseline,baseline,30F99854,True,0,True,False,False,baseline,baseline,30F99854,30F99854,False,cropped,existing_plate_crop,103,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000428_general_003128.jpg,30LD73773,baseline,baseline,59X137728,False,7,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,59X137728,59X137778,False,archive_plate_crops_from_coords,existing_plate_crop,104,66,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000429_general_010764.jpg,30N135386,baseline,baseline,37N135386,False,1,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,baseline,37M135386,37N135386,False,archive_plate_crops_from_coords,existing_plate_crop,89,62,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000430_general_012688.jpg,59X155574,baseline,baseline,59X155574,True,0,True,False,False,baseline,baseline,59X155574,59X155574,False,archive_plate_crops_from_coords,existing_plate_crop,34,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000431_general_016119.jpg,59S247831,baseline,baseline,59S247831,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,59S227831,59S247831,False,archive_plate_crops_from_coords,existing_plate_crop,98,89,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000432_general_013013.jpg,7DD1135,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,70G113509,False,4,False,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,70G113509,70G113509,True,yolo_plate_dataset,crop_source_bounding_box,35,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000433_general_004082.jpg,30G21498,baseline,baseline,30G21498,True,0,True,False,False,baseline,baseline,30G21498,30G21498,False,cropped,existing_plate_crop,55,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000434_general_010916.jpg,50KA5535,baseline,baseline,50XA5535,False,1,False,False,False,baseline,baseline,50XA5535,50XA5535,False,yolo_plate_dataset,crop_source_bounding_box,90,76,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000435_general_009371.jpg,65X17953,baseline,baseline,65X17953,True,0,True,False,False,baseline,baseline,65X17953,65X17953,False,yolo_plate_dataset,crop_source_bounding_box,422,321,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000436_general_004779.jpg,5F13751,baseline,baseline,51F13251,False,2,False,False,False,baseline,baseline,51F13251,51F13251,False,yolo_plate_dataset,crop_source_bounding_box,42,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000437_general_003008.jpg,70B155132,baseline,baseline,70B155132,True,0,True,False,False,baseline,baseline,70B155132,70B155132,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000438_general_009495.jpg,79Z200319,baseline,baseline,795Z7239,False,5,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,79Z95669,47987870319,False,archive_plate_crops_from_coords,existing_plate_crop,35,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000439_general_004677.jpg,59MZ4375,baseline,baseline,59N243756,False,3,False,False,False,baseline,baseline,59N243756,59N243756,False,yolo_plate_dataset,crop_source_bounding_box,41,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000440_general_001659.jpg,60B186436,baseline,baseline,60B186436,True,0,True,False,False,baseline,baseline,60B186436,60B186436,False,cropped,existing_plate_crop,66,60,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000441_general_003264.jpg,59D174283,baseline,baseline,59U174283,False,1,False,False,False,baseline,baseline,59U174283,59U174283,False,archive_plate_crops_from_coords,existing_plate_crop,90,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000442_general_008943.jpg,66M19536,baseline,baseline,66M19536,True,0,True,False,False,baseline,baseline,66M19536,66M19536,False,yolo_plate_dataset,crop_source_bounding_box,161,116,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000443_general_002740.jpg,440351F2,baseline,baseline,51F24403,False,8,False,False,False,baseline,baseline,51F24403,51F24403,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000444_general_015777.jpg,30A70999,baseline,baseline,34A35899,False,4,False,False,False,baseline,baseline,34A35899,34A35899,False,archive_plate_crops_from_coords,existing_plate_crop,139,131,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000445_general_012098.jpg,62235031,baseline,baseline,62S35031,False,1,False,False,False,baseline,baseline,62S35031,62S35031,False,yolo_plate_dataset,crop_source_bounding_box,33,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000446_general_006500.jpg,60A76151,baseline,baseline,60A76151,True,0,True,False,False,baseline,baseline,60A76151,60A76151,False,cropped,existing_plate_crop,50,45,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000447_general_006262.jpg,867F59247,baseline,baseline,67F59247,False,1,False,False,False,baseline,baseline,67F59247,67F59247,False,yolo_plate_dataset,crop_source_bounding_box,136,97,min_side_64_127
